k,draw_idx,L_indiv,bias_primal,var_primal,gap_primal,bias_dual,var_dual,auc_primal,auc_dual
64,19,0.5969881602915075,0.38242069828543207,0.28776446728832805,-0.07319700528225259,0.38349220249693006,0.21349595779457758,0.8951685156394107,0.9051424279954676
64,20,0.5857049400352902,0.38372678413327677,0.27290728470029485,-0.0709291287982815,0.3807230302425422,0.20498190979274794,0.8948588895623074,0.9045429392078843
64,21,0.571197515842396,0.3817753768353249,0.26485893013546774,-0.07543679112839674,0.3725951771838061,0.19860233865859,0.8962686763814592,0.9076787267121664
64,22,0.5830494830465602,0.3818543983474619,0.267265745924601,-0.06607066122550265,0.3816690716242537,0.2013804114223064,0.8956955387493741,0.9044902368968879
64,23,0.574533265536208,0.38140647147016915,0.26567606271645067,-0.07254926865041178,0.37573682737528113,0.19879643816092682,0.8966310047695591,0.9065324514479962
64,24,0.5875824618211193,0.3792313474363326,0.2814721864157211,-0.07312107203093443,0.3780058376973991,0.20957662412372005,0.8979946770665894,0.907092413502332
64,25,0.5863650694440902,0.37810457590815544,0.2819213569690655,-0.07366086343313072,0.3767903879508945,0.20957468149319544,0.8984821734433055,0.9078434214340299
64,26,0.595233781077501,0.38077346997573697,0.28650396222427293,-0.07204365112250888,0.3843376846969412,0.21089609638055976,0.8965651268808137,0.9055047563835674
64,27,0.584481700642498,0.3791550666874217,0.28353458659022684,-0.07820795263515046,0.3748938180189307,0.20958788262356726,0.8982318374660729,0.9079158871116497
64,28,0.5939235915168264,0.3761864311458782,0.29048315557528065,-0.07274599520433245,0.3801461269619332,0.21377746455489313,0.8997865556404648,0.9079290626893991
64,29,0.5893852086122179,0.37787470734132117,0.2781396563989326,-0.06662915512803591,0.38092028079369145,0.20846492781852674,0.8977311655116077,0.9068947798360958
74,0,0.5882649313293334,0.37832982687286004,0.2812920100930991,-0.07135690563662578,0.3790455509096653,0.20921938041966828,0.8980407915887112,0.9071055890800812
