family,k,draw_idx,L_indiv,bias_primal,var_primal,gap_primal,bias_dual,var_dual,auc_primal,auc_dual
maxvit,6,28,0.813177930980611,0.43399494926274346,0.3220563392903911,0.05712664242747645,0.6121764444201754,0.2010014865604307,0.8676776726659464,0.867381222166592
maxvit,6,29,0.7301205150579922,0.4243166629261091,0.28642824537447126,0.0193756067574119,0.5447239396346945,0.18539657542330076,0.8730401328098236,0.8770982107565417
maxvit,7,0,0.801983766305659,0.42529979706535703,0.3271983163930956,0.04948565284720641,0.58757889971892,0.2144048665867378,0.8737450262193998,0.8765843632243273
maxvit,7,1,0.7106098684066853,0.4156538907779563,0.27638116676607666,0.018574810862652336,0.5277919470691157,0.18281792133756403,0.8768346992015601,0.8802537616274473
maxvit,7,2,0.7729233783614591,0.42423770322483745,0.3042634821646975,0.04442219297192418,0.5713251188132188,0.20159825954824043,0.8726975677883475,0.8743115760626103
maxvit,7,3,0.7683801473096166,0.4257400910473191,0.2955478498464966,0.04709220641580081,0.5749008033867892,0.19347934392282712,0.8721310179451369,0.8731982397428126
maxvit,7,4,0.7840706091675153,0.4219898135654995,0.3177001116177291,0.04438068398428663,0.5755366812078508,0.20853392795966486,0.8751152863053044,0.8760507523254896
maxvit,7,5,0.7880977300853106,0.4670252377218581,0.2256253350678347,0.09544715729561781,0.6092216028686506,0.1788761272166489,0.8737318506416506,0.8736330338085325
maxvit,7,6,0.8239899166862352,0.4686093700034853,0.2511262143688589,0.10425433231389103,0.6266423205460117,0.1973475961402177,0.876749057946191,0.8770059817122982
maxvit,7,7,0.7649963940456781,0.4255719543802717,0.297938976095804,0.041485463569602476,0.5761389256377194,0.1888574684079571,0.8718213918680333,0.8750889351498063
maxvit,7,8,0.7764089332927809,0.4296253919659063,0.30392866915569444,0.042854872171180225,0.5778222217477528,0.19858671154502774,0.8697791773169254,0.873553980342038
maxvit,7,9,0.7278873224834455,0.41729462150817875,0.283292458945616,0.027300242029650645,0.5381802654361451,0.1897070570473026,0.876360378402593,0.8778821576326123
maxvit,7,10,0.7678066300021655,0.4563964483596294,0.22461685479264784,0.08679332684988827,0.5892321518659478,0.17857447813622113,0.8775461804000104,0.8782049592874648
maxvit,7,11,0.7425821006898864,0.41990339657786285,0.28570113784171786,0.036977566270305684,0.5527452712453081,0.1898368294445822,0.8750428206276846,0.8768412869904345
maxvit,7,12,0.7599613564340301,0.42240667490771006,0.30510124022069285,0.032453441305627106,0.5629122086937498,0.1970491477402758,0.8733958734090489,0.8776318216553797
maxvit,7,13,0.8049157015643983,0.47084625943880354,0.23426242790073118,0.0998070142248636,0.6248152820953651,0.18010041946905062,0.8748583625391974,0.8765580120688293
maxvit,7,14,0.7901368276721544,0.43102298681028967,0.30513578321472784,0.05397805764713692,0.5929089126482285,0.19722791502392673,0.870101978971778,0.8726382776884767
maxvit,7,15,0.7270574452654361,0.4206381476055708,0.2788458212793926,0.027573476380472695,0.5411631884981877,0.18589425676724897,0.8738240796858943,0.8765250731244565
maxvit,7,16,0.8156925377501174,0.469209499784696,0.23799389770214277,0.1084891402632786,0.6276821033412375,0.18801043440888598,0.8731784763761891,0.8722298347782551
maxvit,7,17,0.7975299105939352,0.4333890947982064,0.310830942460125,0.053309873335603775,0.5944611819106688,0.20306872868326592,0.868316688186777,0.870444543993254
maxvit,7,18,0.8210016412539046,0.46512028373034275,0.24867771527535165,0.10720364224821022,0.6290313119459457,0.19197032930795258,0.8748847136946956,0.8759189965479985
maxvit,7,19,0.7067663451822913,0.41541517183773313,0.27212098438450405,0.01923018896005413,0.5243194941906838,0.1824468509916032,0.877539592611136,0.8814725025692376
maxvit,7,20,0.7847063122288988,0.4228879231376161,0.3217251230781611,0.040093266013121576,0.5775387107696486,0.20716760145926172,0.8738174918970197,0.8784025929537009
maxvit,7,21,0.8139397390978074,0.470994966478008,0.2385422153429068,0.10440255727689263,0.6256922557479276,0.18824748334987307,0.8759453477034969,0.8755039658489026
maxvit,7,22,0.7657230526429694,0.4291782818195762,0.2863916187017762,0.05015315212161697,0.577259360759234,0.18846369188373416,0.8696276581728108,0.8691731007404674
maxvit,7,23,0.7335580631564774,0.41942201501672455,0.2857002124673036,0.02843583567244934,0.5478764667074636,0.18568159644901194,0.8749176526390683,0.8786595167198081
maxvit,7,24,0.754652252930243,0.42550136924093324,0.29058384416512534,0.03856703952418439,0.5619621924616099,0.19269006046863227,0.8724077050778678,0.8739228965190124
maxvit,7,25,0.8204781053437272,0.4370815974197164,0.32045001308257587,0.062946494841435,0.6142256398091439,0.20625246553458265,0.8661361300693036,0.8694761390286965
maxvit,7,26,0.7243109752586703,0.4203241580012777,0.27544627718916354,0.028540540068229037,0.5408106547346347,0.18350032052403592,0.8752141031384227,0.8780732035099739
maxvit,7,27,0.7671886329223624,0.42673363244394796,0.29731280528299936,0.04314219519541507,0.5716242953639797,0.19556433755838587,0.8721112545785132,0.8736791483306544
maxvit,7,28,0.806712462609475,0.4665190261313712,0.24337827084038885,0.09681516563771497,0.6179051588397761,0.18880730376972343,0.8775988827110071,0.8785672876755646
maxvit,7,29,0.8025649482055833,0.4324184019013751,0.31204157998716453,0.05810496631704376,0.6025282328943125,0.2000367153112799,0.8684682073308916,0.8694761390286965
maxvit,8,0,0.7806573060061908,0.4269113720585308,0.2957184485312212,0.05802748541643876,0.5799914810094152,0.20066582499677216,0.8728886136657091,0.8728820258768348
maxvit,8,1,0.8045581531550086,0.45757502891042173,0.2438554303140116,0.10312769393057519,0.6150360408157106,0.18952211233930777,0.8762154470473531,0.8759782866478696
maxvit,8,2,0.8246378235610767,0.4699462742597961,0.246484344412597,0.10820720488868363,0.6342224246264186,0.1904153989346521,0.8738240796858943,0.8749967061055628
maxvit,8,3,0.8056722251480456,0.427601085784303,0.3140703813895863,0.06400075797415627,0.5957520635920799,0.20992016155596327,0.8722034836227568,0.8732114153205619
maxvit,8,4,0.7840203888275354,0.4275063952071403,0.2991433981849206,0.057370595435474625,0.5840154404165226,0.20000494841100783,0.871683048301668,0.8718082162902844
maxvit,8,5,0.8069546078925145,0.42620938674580794,0.321529175521678,0.05921604562502858,0.5937216367534338,0.2132329711390748,0.873323407731429,0.876373553980342
maxvit,8,6,0.7863453466608518,0.4255041348247416,0.3044391087051165,0.0564021031309937,0.5838282629279229,0.20251708373293215,0.8735605681309127,0.8751877519829244
maxvit,8,7,0.7996944013234113,0.4325538557593668,0.3040828882935354,0.06305765727050905,0.5957762979393757,0.2039181033840324,0.8696078948061872,0.8719531476455243
maxvit,8,8,0.8041000592336035,0.43052987670151255,0.30755170687393907,0.06601847565815189,0.6009130665003796,0.20318699273322516,0.8700097499275343,0.8711692007694538
maxvit,8,9,0.8113602658027067,0.4274383370818976,0.31969862216286526,0.06422330655794384,0.6020697425416333,0.20929052326107234,0.8729479037655801,0.8749835305278135
maxvit,8,10,0.7924011649437894,0.4617348461879165,0.22990483555013308,0.10076148320573985,0.6103382537520168,0.1820629111917548,0.8759255843368732,0.8752799810271681
maxvit,8,11,0.7731457833607853,0.42775208614545196,0.2905051104517791,0.05488858676355424,0.5773963815826384,0.19574940177815298,0.8728754380879603,0.8745750876175922
maxvit,8,12,0.7662656762547837,0.4212065279624288,0.2969383026177199,0.04812084567463493,0.5663499667041395,0.19991570955064644,0.8755105536377771,0.8758597064481278
maxvit,8,13,0.7387571367267329,0.4181192128163013,0.2811946318191006,0.03944329209133102,0.5466914048502357,0.19206573187649625,0.8768412869904345,0.8779941500434794
maxvit,8,14,0.7477848211162738,0.41990158378896747,0.2874931208687608,0.04039011645854551,0.5539892998515425,0.1937955212647315,0.8762945005138476,0.8786265777754355
maxvit,8,15,0.7879175125752939,0.4218688796074435,0.3115884536530258,0.05446017931482461,0.5780905392525073,0.20982697332278058,0.8759255843368732,0.8769598671901762
maxvit,8,16,0.8053824419780724,0.4295304932685557,0.31477251608373535,0.061079432625781305,0.5989836009894793,0.2063988409885959,0.8713470710690664,0.8747661334949537
maxvit,8,17,0.7819396887506596,0.42489510675377107,0.3044696605703845,0.052574921426503995,0.5769746964873981,0.20496499226326717,0.8745223853065958,0.8764526074468366
maxvit,8,18,0.7718634006163163,0.4288204630847366,0.28272510055848704,0.060317836973092676,0.5810711337943368,0.19079226682197548,0.8709583915254684,0.8707146433371103
maxvit,8,19,0.7912805953966386,0.42306957209324114,0.3143815596365988,0.05382946366679864,0.5828041338341929,0.20847646156244665,0.8751416374608026,0.8760375767477402
maxvit,8,20,0.7299632313368586,0.42052546161189974,0.2672750680914223,0.042162701633536526,0.548048770983017,0.1819144603538412,0.8751943397717992,0.8767556457350655
maxvit,8,21,0.7860772980164986,0.45756779575343476,0.23592447198005875,0.09258503028300513,0.6018828542863514,0.1841944437301683,0.8778294553216159,0.8782642493873356
maxvit,8,22,0.8189497829064156,0.467335680495669,0.24248753540153498,0.10912656700921164,0.6286474610097901,0.19030232189662763,0.87331023215368,0.8731060106985691
maxvit,8,23,0.7770496136269578,0.45740754143077067,0.23042912965715565,0.08921294253903145,0.5948035987231877,0.18224601490376685,0.8769730427679254,0.8777438140662468
maxvit,8,24,0.7389909157263994,0.42010399428337664,0.2785644085020721,0.04032251294095068,0.551284323441782,0.18770659228461786,0.8757806529816333,0.8777372262773723
maxvit,8,25,0.7637720558685879,0.4192703822040853,0.29960826477762037,0.0448934088868822,0.561803212102346,0.20196884376624274,0.8761100424253605,0.8781851959208411
maxvit,8,26,0.7236393644095678,0.41601695303602876,0.27662518177520856,0.03099722959833051,0.5362843035625324,0.18735506084703846,0.8775659437666342,0.8804316319270601
maxvit,8,27,0.7655395336890255,0.42449981858228986,0.2925498984920539,0.04848981661468177,0.5696771054694701,0.1958624282195614,0.8730401328098238,0.8749308282168172
maxvit,8,28,0.7565118492994847,0.4241960512584604,0.28346496905850993,0.04885082898251436,0.5638902493767849,0.19262159992270367,0.8730467205986983,0.8736725605417798
maxvit,8,29,0.8011950703336639,0.458627695837769,0.24170510472563123,0.10086226977026369,0.6106886958883924,0.19050637444525298,0.8768939893014309,0.8766173021687
maxvit,9,0,0.7925014746985908,0.4259121345339542,0.3021404219363772,0.06444891822825938,0.5897382421431021,0.20276323255549064,0.8733036443648052,0.8750889351498063
maxvit,9,1,0.76384666703878,0.42337569879709835,0.2829703246909411,0.05750064355074058,0.5695803183361833,0.1942663487026039,0.8749967061055628,0.8758004163482569
maxvit,9,2,0.7885853343339756,0.425695293266973,0.3022129378611991,0.06067710320580344,0.58322195690971,0.2053633774242728,0.8737516140082742,0.876531660913331
maxvit,9,3,0.7502008436460408,0.41946420814122587,0.28236887259648613,0.04836776290832878,0.5558393116662004,0.19436153197984524,0.8763208516693455,0.8778492186882395
maxvit,9,4,0.7746528787820859,0.42222475907072665,0.2963484367516219,0.05607968295973731,0.573513822086255,0.20113905669583446,0.8753524467047881,0.8761034546364856
maxvit,9,5,0.7874454385611143,0.4270530546055837,0.2952969094296109,0.06509547452591968,0.5856278294284306,0.20181760913267988,0.8725789875886057,0.8733497588869272
maxvit,9,6,0.7716634718297795,0.42173700655943164,0.2935426009797458,0.05638386429060205,0.5699041598513621,0.20175931197842448,0.8762154470473531,0.8769796305567998
maxvit,9,7,0.8057012290744238,0.4586696352028979,0.2450560004105098,0.10197559346101615,0.6135940221048576,0.1921072069695784,0.8764921341800839,0.8767424701573163
maxvit,9,8,0.7938989555114282,0.42294936196047445,0.3086710270525949,0.062278566498358834,0.5844962943699795,0.20940266114144537,0.8753195077604152,0.876847874779309
maxvit,9,9,0.7582254519922993,0.4199453496935598,0.2888740220292794,0.04940608026946003,0.5619394890353459,0.19628596295694775,0.8765580120688292,0.8782906005428339
maxvit,10,0,0.7786721745468518,0.4226476284471462,0.2928532551775092,0.06317129092219631,0.5762087103340342,0.20246346421281555,0.8759255843368734,0.8768215236238108
regnet,1,0,0.521932496342355,0.521932496342355,0.0,0.0,0.5219324963423558,1.5195301270614717e-17,0.8591398982845397,0.8591398982845397
regnet,1,1,0.6857940989995929,0.6857940989995929,0.0,0.0,0.6857940989996025,1.8228810034214575e-17,0.8687877150913067,0.8687877150913067
regnet,1,2,0.7112504292672878,0.7112504292672878,0.0,0.0,0.7112504292672831,1.3955858744609516e-17,0.8823091517563044,0.8823420907006773
regnet,1,3,0.44008565309380693,0.44008565309380693,0.0,0.0,0.44008565309380726,1.6436795698011273e-17,0.9064138712482543,0.9064138712482543
regnet,1,4,0.6261456856007925,0.6261456856007925,0.0,0.0,0.6261456856007306,1.3868676604405718e-17,0.8976422303618015,0.8976422303618012
regnet,1,5,0.5792925202925373,0.5792925202925373,0.0,0.0,0.5792925202925231,1.2430462724687259e-17,0.9081365780389471,0.9081365780389471
regnet,1,6,0.44565680118543194,0.44565680118543194,0.0,0.0,0.445656801185432,1.3706887074639243e-17,0.8963213786924557,0.8963213786924557
regnet,1,7,0.7640247904865154,0.7640247904865154,0.0,0.0,0.7640247904864979,1.6955103853451277e-17,0.8566233629344647,0.8566233629344647
regnet,1,8,0.6229342801272034,0.6229342801272034,0.0,0.0,0.6229342801271998,1.408123282503139e-17,0.9069310126749057,0.9066411499644258
regnet,1,9,0.5399608825787884,0.5399608825787884,0.0,0.0,0.5399608825787835,1.692202269347341e-17,0.8749341221112545,0.8749341221112545
regnet,1,10,0.5866615767216508,0.5866615767216508,0.0,0.0,0.5866615767216702,1.3845880293096655e-17,0.8566892408232101,0.8566892408232101
regnet,1,11,0.5318026790347956,0.5318026790347956,0.0,0.0,0.5318026790347966,1.4489320103377376e-17,0.8751021107275554,0.8751021107275554
regnet,2,0,0.6429786434144351,0.4939036109784365,0.0980855206619901,0.05098951177400857,0.5759026774280562,0.06707596598637837,0.8720519644786424,0.8724142928667422
regnet,2,1,0.6256056559230381,0.5015133133952941,0.0906478405468232,0.03344450198092075,0.5600834320076047,0.06552222391545191,0.8845358243958997,0.8912487812590583
regnet,2,2,0.5331156693472997,0.41376444633414483,0.09645861344354549,0.022892609569609368,0.46307824006431547,0.07003742928298344,0.9128106142454346,0.9150175235184062
regnet,2,3,0.6985222641334403,0.5471536253050883,0.12767567102046057,0.02369296780789143,0.6001435245057742,0.09837873962763652,0.8835707133257793,0.890797517721152
regnet,2,4,0.49280884188211016,0.4165087093988746,0.06719103672053288,0.00910909576270269,0.4380599420632003,0.054748899818909874,0.8958799968378615,0.8951685156394108
regnet,2,5,0.5133736149077288,0.39974306409704596,0.11058568132132919,0.0030448694893536743,0.4260862684629257,0.08728734644480238,0.9002938153838045,0.9021647474241745
regnet,2,6,0.5506125083174461,0.406028252721129,0.14325824067230802,0.001326014924009078,0.44919293131056764,0.10141957700687858,0.9038116946428101,0.9085351392658569
regnet,2,7,0.602719102946665,0.4697122037408341,0.11085491873772621,0.022151980468104626,0.5156883403239664,0.08703076262262509,0.9136340878547526,0.9166117684260456
regnet,2,8,0.5830532840897904,0.46246715686845186,0.09705788764901402,0.023528239572324527,0.5069538625339542,0.07609942155585123,0.8954254394055179,0.9011765790929933
regnet,2,9,0.6128774907891906,0.49313474828339837,0.08769186220073553,0.03205088030505676,0.5444508672749114,0.06842662351427943,0.8821279875622546,0.8839626867638144
regnet,2,10,0.5629398760466999,0.42920310452430016,0.11154977766998751,0.022186993852412296,0.4789756015132892,0.08396427453341085,0.9011107012042479,0.9004189833724209
regnet,2,11,0.48100907471808096,0.4025588341611537,0.07289906703293314,0.005551173523994146,0.4201288675484762,0.060880207169604676,0.8986271047985455,0.8996350364963503
regnet,2,12,0.48594416606430124,0.3956252262902859,0.08577391327375851,0.0045450265002568435,0.41627287347711944,0.06967129258718167,0.9038182824316846,0.9064929247147487
regnet,2,13,0.6716586553895263,0.46332098330490795,0.17406482325447525,0.03427284883014314,0.550412528923121,0.12124612646639793,0.903080450077736,0.903007984400116
regnet,2,14,0.5309466894605717,0.46601231413196975,0.05134813140105619,0.013586243927545705,0.4884693830860196,0.04247730637455192,0.8770125695011727,0.87877809691955
regnet,2,15,0.6087983890171942,0.49080338289307146,0.09043203672769023,0.027562969396432546,0.5390250491155729,0.06977333990161713,0.8819204722127065,0.8853922369495903
regnet,2,16,0.5124746607389846,0.39699145118956575,0.09871898213067562,0.016764227418743283,0.44281564071641466,0.06965902002256943,0.9164734248596802,0.9163680202376875
regnet,2,17,0.6038632976709739,0.47467071912358305,0.09941838417648192,0.02977419437090889,0.5294327955312429,0.07443050213973186,0.8771772642230361,0.8797728530396058
regnet,2,18,0.582977048507094,0.4066448733164355,0.1832891113462021,-0.006956936155543603,0.45047242417655653,0.13250462433053395,0.907929062689399,0.9116841023478879
regnet,2,19,0.6325433096460651,0.4843575016090191,0.14652201249623661,0.0016637955408094207,0.5196597757405828,0.11288353390547316,0.9017727739861392,0.9062557643152652
regnet,2,20,0.5096890866931721,0.4006346195045499,0.07749246656127257,0.03156200062734965,0.4504913791903854,0.059197707502784865,0.9194313420643494,0.9181994255448102
regnet,2,21,0.6020552217901611,0.43695017769252875,0.12626114706381728,0.03884389703381508,0.5154958010383204,0.08655942075183928,0.8978958602334712,0.8952080423726579
regnet,2,22,0.48379464876389344,0.4200458270743511,0.06262686112118557,0.0011219605683567835,0.43070519649446004,0.053089452269433485,0.8893646736409391,0.8902935518722496
regnet,2,23,0.5596267014356628,0.4248705541907889,0.11302327947531307,0.02173286776956085,0.47262083437125213,0.0870058670644125,0.9066147988089277,0.9092795594086801
regnet,2,24,0.6362278378606219,0.4947984655344696,0.10936370313740366,0.03206566918874865,0.5510851643144644,0.08514267354615702,0.8769005770903054,0.8796279216843658
regnet,2,25,0.6934795353068595,0.4732644365064086,0.20634181505565719,0.013873283744793685,0.5473661896794437,0.14611334562743364,0.9028926980948114,0.9065818598645551
regnet,2,26,0.6753431836040831,0.5051512599927139,0.11461313164951435,0.05557879196185478,0.5924341761063653,0.08290900749772624,0.873300350470368,0.8729479037655802
regnet,2,27,0.6215265541510417,0.4745983395837412,0.12109991409770024,0.025828300469600274,0.5336617729932838,0.08786478115776597,0.8878033676776727,0.8958075311602415
regnet,2,28,0.4887297401101138,0.41091574624844496,0.07980006058112907,-0.0019860667194602777,0.42306658238136247,0.0656631577287514,0.8963082031147065,0.8996877388073466
regnet,2,29,0.6245399828639979,0.47428056821199827,0.14130354088316177,0.008955873768837885,0.5192257743134377,0.10531420855051583,0.9138053703654907,0.9177909826345885
regnet,3,0,0.5727041589688918,0.4099146963621588,0.14660739680238546,0.016182065804347556,0.4581409145190991,0.11456324444979309,0.8941210572083585,0.8949445308176764
regnet,3,1,0.5525608103760651,0.4052260670903168,0.12679349412152574,0.020541249164222508,0.45376177099691517,0.09879903937915079,0.9003860444280481,0.9025534269677724
regnet,3,2,0.5840084792313974,0.4112401712393297,0.1493978315010891,0.023370476490978676,0.46881913472061654,0.11518934451077616,0.907066062346834,0.9102479643732377
regnet,3,3,0.5353974070911293,0.39873257025607894,0.114810932113183,0.021853904721867323,0.44476251002918776,0.09063489706194,0.9084363224327386,0.9111439036601756
regnet,3,4,0.5467989173662671,0.4419797058094903,0.083112339019081,0.021706872537695765,0.47525872424526416,0.0715401931210034,0.8807610213707872,0.881050884081267
regnet,3,5,0.6388962117202058,0.4511053783220423,0.16446934762269788,0.023321485775465667,0.5099374371029675,0.1289587746172181,0.9102512582676751,0.915281035073388
regnet,3,6,0.6572504619428211,0.46621626364128915,0.13801560154955916,0.053018596751972846,0.5542264485643786,0.10302401337844377,0.880517273182429,0.8819797623125775
regnet,3,7,0.563765654979961,0.4129536518571772,0.12309496898153832,0.02771703414124549,0.4723215603515813,0.09144409462837874,0.9024875490790272,0.9051556035732167
regnet,3,8,0.533464586782477,0.380275312083083,0.1696388150853194,-0.016449540385925387,0.4080595130561022,0.12540507372637422,0.9120134917916152,0.9187000974992753
regnet,3,9,0.6395872498828381,0.41815561681021224,0.2138544463770776,0.007577186695548299,0.48022903907575687,0.15935821080707696,0.9025731903343961,0.90927955940868
regnet,3,10,0.5588898185014514,0.396507594119733,0.18735452354251877,-0.02497229916080046,0.4176555550432006,0.14123426345825224,0.9033505494215922,0.9129950723339219
regnet,3,11,0.5847950601040761,0.3969565525946986,0.18931277318953157,-0.0014742656801540743,0.4461367040913683,0.1386583560127106,0.9101623231178688,0.914029355187225
regnet,3,12,0.6101679440462044,0.4288243164166462,0.14987650412805598,0.03146712350150227,0.49576527460544345,0.11440266944073706,0.9037260533874409,0.9088447653429603
regnet,3,13,0.5842560483004106,0.425087519889769,0.14601757933708895,0.013150949073552631,0.46797767812908386,0.11627837017133229,0.8952080423726582,0.9015454952699675
regnet,3,14,0.578733250248419,0.39157903596384297,0.16573708030655793,0.021417133978018144,0.4583218858331934,0.1204113644152235,0.9140820574982214,0.9148791799520409
regnet,3,15,0.5499224149219181,0.3901995034610995,0.14172266766022779,0.01800024380059073,0.44666402088412976,0.10325839403778841,0.906071306226778,0.9036008853988248
regnet,3,16,0.5353465833693316,0.3689933385755503,0.16375857996669144,0.002594664827089921,0.41191840403141733,0.12342817933791611,0.9158475849165986,0.9176262879127248
regnet,3,17,0.5943379969602905,0.44521906679847906,0.12008173052064276,0.029037199641168687,0.5013607974132629,0.09297719954701893,0.8903264908166224,0.8969340430577881
regnet,3,18,0.6402820953720473,0.40996220253465004,0.23897219666482908,-0.008652303827431873,0.46757646116231616,0.17270563420970694,0.9056035732166856,0.914734248596801
regnet,3,19,0.5686383265309921,0.3983348301770913,0.1652473242920221,0.005056172061878694,0.442297383492088,0.12634094303891044,0.9048328019183641,0.9086207805212259
regnet,3,20,0.5883285348814794,0.4382358969776975,0.1334744535468174,0.016618184356964494,0.4860372288103632,0.1022913060711181,0.887612321800311,0.8945163245408312
regnet,3,21,0.6197762037368117,0.432887504130525,0.1621344875281266,0.024754212078160087,0.5002416271881015,0.11953457654870421,0.8953793248833962,0.9026522438008907
regnet,3,22,0.5649122556378093,0.38910050287409453,0.16597834599530922,0.009833406768405606,0.4448882803425502,0.1200239752952584,0.9167435242035364,0.9205842051173945
regnet,3,23,0.6690259662628663,0.477567298278069,0.14612204773667659,0.045336620248120685,0.5597398881959367,0.10928607806693343,0.8853724735829666,0.8913871248254235
regnet,3,24,0.5293879450123181,0.3884915637373226,0.1295652914092046,0.0113310898657909,0.4298866617313056,0.09950128328101318,0.9065390392368706,0.9108935676829429
regnet,3,25,0.6090149079025086,0.3978830837917252,0.1914777347168661,0.019654089393917218,0.46744350914257743,0.14157139875992636,0.9115918733036444,0.9137460802656198
regnet,3,26,0.5630552062739342,0.3927216708414705,0.14956627128706426,0.020767264145399422,0.4506071790929504,0.1124480271809908,0.9192468839758623,0.9226395952462516
regnet,3,27,0.6605405228403013,0.4820587414170533,0.13234464498679327,0.046137136436454784,0.5600864907558957,0.10045403208440408,0.8815548499301695,0.8854910537827085
regnet,3,28,0.5528083794450782,0.4456717598062305,0.08948005971924727,0.017656559919600356,0.47649151270933643,0.07631686673574033,0.8839429233971912,0.8867229703022479
regnet,3,29,0.678826822069253,0.4781400623314722,0.14967512765520175,0.051011632082579084,0.5646893644147983,0.11413745765444602,0.8805106853935545,0.8825594877335371
regnet,4,0,0.5762366218058067,0.42800568238254644,0.12477063269714497,0.02346030672611532,0.4773782101815146,0.0988584116242908,0.8897862921289098,0.8948984162955547
regnet,4,1,0.602977098022922,0.37829795349305134,0.20920861864117532,0.015470525888695352,0.44904618579479694,0.15393091222813227,0.9165393027484255,0.9182850668001792
regnet,4,2,0.6499415832340405,0.39821640506045336,0.24723191603674452,0.004493262136842646,0.4647568813371953,0.18518470189682054,0.908232100977628,0.9135286832327598
regnet,4,3,0.5665009556253664,0.40787913039558144,0.1246686374812795,0.03395318774850542,0.4710275794153778,0.0954733762099892,0.8958470578934886,0.8955176684497614
regnet,4,4,0.5936260021217771,0.4045533468301991,0.1685064880864448,0.020566167205133157,0.4658024597975904,0.12782354232418747,0.8987720361537853,0.9027971751561307
regnet,4,5,0.570957029182247,0.39328555195469345,0.1576830127267409,0.019988464500812597,0.4474679624778475,0.12348906670439842,0.9059593138159108,0.9105444148725923
regnet,4,6,0.5201206012981521,0.39487949686037255,0.11337537024034161,0.011865734197437972,0.42447245513672205,0.0956481461614306,0.8973424859680097,0.8983767688213129
regnet,4,7,0.5875762455907221,0.3813347980071284,0.19655862198436422,0.009682825599229505,0.44256763064285304,0.14500861494787187,0.9159925162718385,0.920979472449867
regnet,4,8,0.5410612374639757,0.36788854319850856,0.16636509126020585,0.006807603005261287,0.41666517275297277,0.12439606471099957,0.9182257767003084,0.9213088618935943
regnet,4,9,0.6146806580568257,0.4089222431058407,0.19266321877523485,0.013095196175750168,0.4657739668109321,0.14890669124588984,0.9017497167250784,0.9075733220901738
regnet,4,10,0.5820364618570983,0.4037565373497113,0.14778774714413345,0.030492177363253603,0.4682267005410226,0.11380976131607572,0.8936401486205169,0.89316582782155
regnet,4,11,0.6051334644160977,0.41517470724555156,0.1693253879705484,0.02063336919999781,0.47021740342043916,0.13491606099565967,0.8940815304751113,0.8992397691638777
regnet,4,12,0.5992631215390508,0.4004141088203464,0.17532609297319363,0.023522919745510795,0.46591080606464647,0.13335231547440374,0.9005441513610373,0.9030409233444886
regnet,4,13,0.5723498162051532,0.3945794229256278,0.1637492823632937,0.014021110916231705,0.44459846761252003,0.12775134859263318,0.9038182824316847,0.9077577801786609
regnet,4,14,0.592655439511985,0.4037281570388881,0.18506841204936744,0.0038588704237294547,0.4484797595555764,0.1441756799564063,0.9007878995493952,0.9075140319903028
regnet,4,15,0.5333858486354937,0.37690394206046157,0.16189348342264653,-0.005411576847614397,0.4051716325152413,0.1282142161202525,0.9076523755566681,0.9107815752720756
regnet,4,16,0.6399849227432182,0.426143205440755,0.1990587520712281,0.014782965231235012,0.48527180041258006,0.15471312233063964,0.9017497167250784,0.9104258346728504
regnet,4,17,0.6250347016021698,0.3845484009246551,0.23770903236690485,0.0027772683106098706,0.4504257350810415,0.17460896652110466,0.9152480961290153,0.9204260981844055
regnet,4,18,0.6130159637521129,0.4263940350481407,0.1510352912281128,0.03558663747585933,0.496331186337083,0.11668477741503094,0.8928562017444465,0.8962489130148358
regnet,4,19,0.5182783371908737,0.3720097369363206,0.14269676405868098,0.0035718361958720912,0.40464818004521236,0.11363015714566095,0.9117763313921315,0.9143653324198264
regnet,4,20,0.5435287831370859,0.36553103375949975,0.1687454510008749,0.009252298376711154,0.4152557360454862,0.12827304709159762,0.9207291364726344,0.9237331681994255
regnet,4,21,0.5897656694257607,0.4023587629525713,0.16147844946380674,0.025928457009382733,0.46602535684506485,0.12374031258069638,0.9001225328730663,0.903179266910854
regnet,4,22,0.5899513462275204,0.4326816908848171,0.1344670915413608,0.02280256380134249,0.4847414786774094,0.10520986755010933,0.8870325963793512,0.8921842472792432
regnet,4,23,0.6024883489404221,0.3899742194606919,0.21115259447914617,0.0013615350005841131,0.4441091844166586,0.15837916452376402,0.9114535297372789,0.9164734248596802
regnet,4,24,0.5549817909184326,0.37673488143326317,0.17439107726218353,0.003855832222985911,0.4246934333808674,0.13028835753756737,0.9167303486257873,0.9206632585838889
regnet,4,25,0.5937399294553489,0.39360283610177765,0.18900295620450946,0.011134137149061862,0.44942522946569696,0.14431469998964616,0.9144641492529448,0.9192929984979841
regnet,4,26,0.5299916285179376,0.38328738099864285,0.13966893054409596,0.007035316975198769,0.41772427780295945,0.11226735071497765,0.9060976573822762,0.9109989723049354
regnet,4,27,0.6152232258795058,0.4159070281711664,0.1596680708216185,0.039648126886720925,0.5002733281382076,0.1149498977413007,0.8966112414029356,0.8969340430577881
regnet,4,28,0.6498178321716553,0.42247886363541,0.21374182311866746,0.01359714541757795,0.48534351945627396,0.16447431271541832,0.9125273393238293,0.9174286542464887
regnet,4,29,0.6283953824785395,0.4074599063665853,0.2143980509546268,0.00653742515732747,0.46455155892092326,0.16384382355760635,0.9005968536720335,0.9063677567261326
